FEN:ID,:LABEL,Parameter Name,Data Type
org.apache.commons.collections4.BidiMap.getKey(Object).value,Parameter_1,value,java.lang.Object
"org.apache.commons.collections4.BidiMap.put(Object,Object).key",Parameter_1,key,java.lang.Object
"org.apache.commons.collections4.BidiMap.put(Object,Object).value",Parameter_2,value,java.lang.Object
org.apache.commons.collections4.BidiMap.removeValue(Object).value,Parameter_1,value,java.lang.Object
"org.apache.commons.collections4.Equator.equate(Object,Object).o1",Parameter_1,o1,java.lang.Object
"org.apache.commons.collections4.Equator.equate(Object,Object).o2",Parameter_2,o2,java.lang.Object
org.apache.commons.collections4.Equator.hash(Object).o,Parameter_1,o,java.lang.Object
org.apache.commons.collections4.MultiSet.add(Object).object,Parameter_1,object,java.lang.Object
"org.apache.commons.collections4.MultiSet.add(Object,int).object",Parameter_1,object,java.lang.Object
"org.apache.commons.collections4.MultiSet.add(Object,int).occurrences",Parameter_2,occurrences,int
org.apache.commons.collections4.MultiSet.containsAll(Collection).coll,Parameter_1,coll,java.util.Collection
org.apache.commons.collections4.MultiSet.equals(Object).obj,Parameter_1,obj,java.lang.Object
org.apache.commons.collections4.MultiSet.getCount(Object).object,Parameter_1,object,java.lang.Object
org.apache.commons.collections4.MultiSet.remove(Object).object,Parameter_1,object,java.lang.Object
"org.apache.commons.collections4.MultiSet.remove(Object,int).object",Parameter_1,object,java.lang.Object
"org.apache.commons.collections4.MultiSet.remove(Object,int).occurrences",Parameter_2,occurrences,int
org.apache.commons.collections4.MultiSet.removeAll(Collection).coll,Parameter_1,coll,java.util.Collection
org.apache.commons.collections4.MultiSet.retainAll(Collection).coll,Parameter_1,coll,java.util.Collection
"org.apache.commons.collections4.MultiSet.setCount(Object,int).object",Parameter_1,object,java.lang.Object
"org.apache.commons.collections4.MultiSet.setCount(Object,int).count",Parameter_2,count,int
org.apache.commons.collections4.MultiSet$Entry.equals(Object).o,Parameter_1,o,java.lang.Object
org.apache.commons.collections4.IteratorUtils.arrayIterator(Object[]).array,Parameter_1,array,java.lang.Object[]
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object[],int).array",Parameter_1,array,java.lang.Object[]
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object[],int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object[],int,int).array",Parameter_1,array,java.lang.Object[]
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object[],int,int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object[],int,int).end",Parameter_3,end,int
org.apache.commons.collections4.IteratorUtils.arrayIterator(Object).array,Parameter_1,array,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object,int).array",Parameter_1,array,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object,int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object,int,int).array",Parameter_1,array,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object,int,int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayIterator(Object,int,int).end",Parameter_3,end,int
org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object[]).array,Parameter_1,array,java.lang.Object[]
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object[],int).array",Parameter_1,array,java.lang.Object[]
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object[],int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object[],int,int).array",Parameter_1,array,java.lang.Object[]
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object[],int,int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object[],int,int).end",Parameter_3,end,int
org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object).array,Parameter_1,array,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object,int).array",Parameter_1,array,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object,int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object,int,int).array",Parameter_1,array,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object,int,int).start",Parameter_2,start,int
"org.apache.commons.collections4.IteratorUtils.arrayListIterator(Object,int,int).end",Parameter_3,end,int
org.apache.commons.collections4.IteratorUtils.asEnumeration(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.asIterable(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.asIterator(Enumeration).enumeration,Parameter_1,enumeration,java.util.Enumeration
"org.apache.commons.collections4.IteratorUtils.asIterator(Enumeration,Collection).enumeration",Parameter_1,enumeration,java.util.Enumeration
"org.apache.commons.collections4.IteratorUtils.asIterator(Enumeration,Collection).removeCollection",Parameter_2,removeCollection,java.util.Collection
org.apache.commons.collections4.IteratorUtils.asMultipleUseIterable(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.boundedIterator(Iterator,long).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.boundedIterator(Iterator,long).max",Parameter_2,max,long
"org.apache.commons.collections4.IteratorUtils.boundedIterator(Iterator,long,long).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.boundedIterator(Iterator,long,long).offset",Parameter_2,offset,long
"org.apache.commons.collections4.IteratorUtils.boundedIterator(Iterator,long,long).max",Parameter_3,max,long
org.apache.commons.collections4.IteratorUtils.chainedIterator(Collection).iterators,Parameter_1,iterators,java.util.Collection
org.apache.commons.collections4.IteratorUtils.chainedIterator(Iterator[]).iterators,Parameter_1,iterators,java.util.Iterator[]
"org.apache.commons.collections4.IteratorUtils.chainedIterator(Iterator,Iterator).iterator1",Parameter_1,iterator1,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.chainedIterator(Iterator,Iterator).iterator2",Parameter_2,iterator2,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.chainedIterator(Iterator).iterators,Parameter_1,iterators,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.collatedIterator(Comparator,Collection).comparator",Parameter_1,comparator,java.util.Comparator
"org.apache.commons.collections4.IteratorUtils.collatedIterator(Comparator,Collection).iterators",Parameter_2,iterators,java.util.Collection
"org.apache.commons.collections4.IteratorUtils.collatedIterator(Comparator,Iterator[]).comparator",Parameter_1,comparator,java.util.Comparator
"org.apache.commons.collections4.IteratorUtils.collatedIterator(Comparator,Iterator[]).iterators",Parameter_2,iterators,java.util.Iterator[]
"org.apache.commons.collections4.IteratorUtils.collatedIterator(Comparator,Iterator,Iterator).comparator",Parameter_1,comparator,java.util.Comparator
"org.apache.commons.collections4.IteratorUtils.collatedIterator(Comparator,Iterator,Iterator).iterator1",Parameter_2,iterator1,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.collatedIterator(Comparator,Iterator,Iterator).iterator2",Parameter_3,iterator2,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.contains(Iterator,Object).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.contains(Iterator,Object).object",Parameter_2,object,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.filteredIterator(Iterator,Predicate).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.filteredIterator(Iterator,Predicate).predicate",Parameter_2,predicate,org.apache.commons.collections4.Predicate
"org.apache.commons.collections4.IteratorUtils.filteredListIterator(ListIterator,Predicate).listIterator",Parameter_1,listIterator,java.util.ListIterator
"org.apache.commons.collections4.IteratorUtils.filteredListIterator(ListIterator,Predicate).predicate",Parameter_2,predicate,org.apache.commons.collections4.Predicate
"org.apache.commons.collections4.IteratorUtils.find(Iterator,Predicate).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.find(Iterator,Predicate).predicate",Parameter_2,predicate,org.apache.commons.collections4.Predicate
"org.apache.commons.collections4.IteratorUtils.find(Iterator,Predicate,Object).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.find(Iterator,Predicate,Object).predicate",Parameter_2,predicate,org.apache.commons.collections4.Predicate
"org.apache.commons.collections4.IteratorUtils.find(Iterator,Predicate,Object).defaultValue",Parameter_3,defaultValue,java.lang.Object
org.apache.commons.collections4.IteratorUtils.first(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.forEach(Iterator,Closure).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.forEach(Iterator,Closure).closure",Parameter_2,closure,org.apache.commons.collections4.Closure
"org.apache.commons.collections4.IteratorUtils.forEachButLast(Iterator,Closure).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.forEachButLast(Iterator,Closure).closure",Parameter_2,closure,org.apache.commons.collections4.Closure
"org.apache.commons.collections4.IteratorUtils.get(Iterator,int).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.get(Iterator,int).index",Parameter_2,index,int
"org.apache.commons.collections4.IteratorUtils.get(Iterator,int,IntFunction).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.get(Iterator,int,IntFunction).index",Parameter_2,index,int
"org.apache.commons.collections4.IteratorUtils.get(Iterator,int,IntFunction).defaultSupplier",Parameter_3,defaultSupplier,java.util.function.IntFunction
org.apache.commons.collections4.IteratorUtils.getIterator(Object).obj,Parameter_1,obj,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.indexOf(Iterator,Predicate).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.indexOf(Iterator,Predicate).predicate",Parameter_2,predicate,org.apache.commons.collections4.Predicate
org.apache.commons.collections4.IteratorUtils.isEmpty(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.loopingIterator(Collection).collection,Parameter_1,collection,java.util.Collection
org.apache.commons.collections4.IteratorUtils.loopingListIterator(List).list,Parameter_1,list,java.util.List
"org.apache.commons.collections4.IteratorUtils.matchesAll(Iterator,Predicate).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.matchesAll(Iterator,Predicate).predicate",Parameter_2,predicate,org.apache.commons.collections4.Predicate
"org.apache.commons.collections4.IteratorUtils.matchesAny(Iterator,Predicate).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.matchesAny(Iterator,Predicate).predicate",Parameter_2,predicate,org.apache.commons.collections4.Predicate
org.apache.commons.collections4.IteratorUtils.nodeListIterator(Node).node,Parameter_1,node,org.w3c.dom.Node
org.apache.commons.collections4.IteratorUtils.nodeListIterator(NodeList).nodeList,Parameter_1,nodeList,org.w3c.dom.NodeList
"org.apache.commons.collections4.IteratorUtils.objectGraphIterator(Object,Transformer).root",Parameter_1,root,java.lang.Object
"org.apache.commons.collections4.IteratorUtils.objectGraphIterator(Object,Transformer).transformer",Parameter_2,transformer,org.apache.commons.collections4.Transformer
org.apache.commons.collections4.IteratorUtils.peekingIterator(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.pushbackIterator(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.singletonIterator(Object).object,Parameter_1,object,java.lang.Object
org.apache.commons.collections4.IteratorUtils.singletonListIterator(Object).object,Parameter_1,object,java.lang.Object
org.apache.commons.collections4.IteratorUtils.size(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.skippingIterator(Iterator,long).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.skippingIterator(Iterator,long).offset",Parameter_2,offset,long
org.apache.commons.collections4.IteratorUtils.stream(Iterable).iterable,Parameter_1,iterable,java.lang.Iterable
org.apache.commons.collections4.IteratorUtils.stream(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.toArray(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.toArray(Iterator,Class).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.toArray(Iterator,Class).arrayClass",Parameter_2,arrayClass,java.lang.Class
org.apache.commons.collections4.IteratorUtils.toList(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.toList(Iterator,int).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.toList(Iterator,int).estimatedSize",Parameter_2,estimatedSize,int
org.apache.commons.collections4.IteratorUtils.toListIterator(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.toString(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.toString(Iterator,Transformer).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.toString(Iterator,Transformer).transformer",Parameter_2,transformer,org.apache.commons.collections4.Transformer
"org.apache.commons.collections4.IteratorUtils.toString(Iterator,Transformer,String,String,String).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.toString(Iterator,Transformer,String,String,String).transformer",Parameter_2,transformer,org.apache.commons.collections4.Transformer
"org.apache.commons.collections4.IteratorUtils.toString(Iterator,Transformer,String,String,String).delimiter",Parameter_3,delimiter,java.lang.String
"org.apache.commons.collections4.IteratorUtils.toString(Iterator,Transformer,String,String,String).prefix",Parameter_4,prefix,java.lang.String
"org.apache.commons.collections4.IteratorUtils.toString(Iterator,Transformer,String,String,String).suffix",Parameter_5,suffix,java.lang.String
"org.apache.commons.collections4.IteratorUtils.transformedIterator(Iterator,Transformer).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.transformedIterator(Iterator,Transformer).transformer",Parameter_2,transformer,org.apache.commons.collections4.Transformer
org.apache.commons.collections4.IteratorUtils.unmodifiableIterator(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.IteratorUtils.unmodifiableListIterator(ListIterator).listIterator,Parameter_1,listIterator,java.util.ListIterator
org.apache.commons.collections4.IteratorUtils.unmodifiableMapIterator(MapIterator).mapIterator,Parameter_1,mapIterator,org.apache.commons.collections4.MapIterator
org.apache.commons.collections4.IteratorUtils.zippingIterator(Iterator[]).iterators,Parameter_1,iterators,java.util.Iterator[]
"org.apache.commons.collections4.IteratorUtils.zippingIterator(Iterator,Iterator).a",Parameter_1,a,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.zippingIterator(Iterator,Iterator).b",Parameter_2,b,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.zippingIterator(Iterator,Iterator,Iterator).a",Parameter_1,a,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.zippingIterator(Iterator,Iterator,Iterator).b",Parameter_2,b,java.util.Iterator
"org.apache.commons.collections4.IteratorUtils.zippingIterator(Iterator,Iterator,Iterator).c",Parameter_3,c,java.util.Iterator
org.apache.commons.collections4.ComparatorUtils.booleanComparator(boolean).trueFirst,Parameter_1,trueFirst,boolean
org.apache.commons.collections4.ComparatorUtils.chainedComparator(Collection).comparators,Parameter_1,comparators,java.util.Collection
org.apache.commons.collections4.ComparatorUtils.chainedComparator(Comparator[]).comparators,Parameter_1,comparators,java.util.Comparator[]
"org.apache.commons.collections4.ComparatorUtils.max(Object,Object,Comparator).o1",Parameter_1,o1,java.lang.Object
"org.apache.commons.collections4.ComparatorUtils.max(Object,Object,Comparator).o2",Parameter_2,o2,java.lang.Object
"org.apache.commons.collections4.ComparatorUtils.max(Object,Object,Comparator).comparator",Parameter_3,comparator,java.util.Comparator
"org.apache.commons.collections4.ComparatorUtils.min(Object,Object,Comparator).o1",Parameter_1,o1,java.lang.Object
"org.apache.commons.collections4.ComparatorUtils.min(Object,Object,Comparator).o2",Parameter_2,o2,java.lang.Object
"org.apache.commons.collections4.ComparatorUtils.min(Object,Object,Comparator).comparator",Parameter_3,comparator,java.util.Comparator
org.apache.commons.collections4.ComparatorUtils.nullHighComparator(Comparator).comparator,Parameter_1,comparator,java.util.Comparator
org.apache.commons.collections4.ComparatorUtils.nullLowComparator(Comparator).comparator,Parameter_1,comparator,java.util.Comparator
org.apache.commons.collections4.ComparatorUtils.reversedComparator(Comparator).comparator,Parameter_1,comparator,java.util.Comparator
"org.apache.commons.collections4.ComparatorUtils.transformedComparator(Comparator,Transformer).comparator",Parameter_1,comparator,java.util.Comparator
"org.apache.commons.collections4.ComparatorUtils.transformedComparator(Comparator,Transformer).transformer",Parameter_2,transformer,org.apache.commons.collections4.Transformer
org.apache.commons.collections4.FunctorException.<init>(String).msg,Parameter_1,msg,java.lang.String
"org.apache.commons.collections4.FunctorException.<init>(String,Throwable).msg",Parameter_1,msg,java.lang.String
"org.apache.commons.collections4.FunctorException.<init>(String,Throwable).rootCause",Parameter_2,rootCause,java.lang.Throwable
org.apache.commons.collections4.FunctorException.<init>(Throwable).rootCause,Parameter_1,rootCause,java.lang.Throwable
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.containsKey(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.containsValue(Object).value,Parameter_1,value,java.lang.Object
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.createBidiMap(Map,Map,BidiMap).normalMap",Parameter_1,normalMap,java.util.Map
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.createBidiMap(Map,Map,BidiMap).reverseMap",Parameter_2,reverseMap,java.util.Map
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.createBidiMap(Map,Map,BidiMap).inverseMap",Parameter_3,inverseMap,org.apache.commons.collections4.BidiMap
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.createEntrySetIterator(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.createKeySetIterator(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.createValuesIterator(Iterator).iterator,Parameter_1,iterator,java.util.Iterator
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.equals(Object).obj,Parameter_1,obj,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.get(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.getKey(Object).value,Parameter_1,value,java.lang.Object
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.put(Object,Object).key",Parameter_1,key,java.lang.Object
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.put(Object,Object).value",Parameter_2,value,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.putAll(Map).map,Parameter_1,map,java.util.Map
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.remove(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap.removeValue(Object).value,Parameter_1,value,java.lang.Object
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.<init>(Map,Map).normalMap",Parameter_1,normalMap,java.util.Map
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.<init>(Map,Map).reverseMap",Parameter_2,reverseMap,java.util.Map
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.<init>(Map,Map,BidiMap).normalMap",Parameter_1,normalMap,java.util.Map
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.<init>(Map,Map,BidiMap).reverseMap",Parameter_2,reverseMap,java.util.Map
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap.<init>(Map,Map,BidiMap).inverseBidiMap",Parameter_3,inverseBidiMap,org.apache.commons.collections4.BidiMap
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.setValue(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator.<init>(AbstractDualBidiMap).parent,Parameter_1,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySet.remove(Object).obj,Parameter_1,obj,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySet.<init>(AbstractDualBidiMap).parent,Parameter_1,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySetIterator.<init>(Iterator,AbstractDualBidiMap).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySetIterator.<init>(Iterator,AbstractDualBidiMap).parent",Parameter_2,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet.contains(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet.remove(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet.<init>(AbstractDualBidiMap).parent,Parameter_1,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySetIterator.<init>(Iterator,AbstractDualBidiMap).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySetIterator.<init>(Iterator,AbstractDualBidiMap).parent",Parameter_2,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$MapEntry.setValue(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values.contains(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values.remove(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values.<init>(AbstractDualBidiMap).parent,Parameter_1,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$ValuesIterator.<init>(Iterator,AbstractDualBidiMap).iterator",Parameter_1,iterator,java.util.Iterator
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$ValuesIterator.<init>(Iterator,AbstractDualBidiMap).parent",Parameter_2,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View.equals(Object).object,Parameter_1,object,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View.removeAll(Collection).coll,Parameter_1,coll,java.util.Collection
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View.removeIf(Predicate).filter,Parameter_1,filter,java.util.function.Predicate
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View.retainAll(Collection).coll,Parameter_1,coll,java.util.Collection
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View.<init>(Collection,AbstractDualBidiMap).coll",Parameter_1,coll,java.util.Collection
"org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View.<init>(Collection,AbstractDualBidiMap).parent",Parameter_2,parent,org.apache.commons.collections4.bidimap.AbstractDualBidiMap
org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap(BidiMap).map,Parameter_1,map,org.apache.commons.collections4.BidiMap
"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.put(Object,Object).key",Parameter_1,key,java.lang.Object
"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.put(Object,Object).value",Parameter_2,value,java.lang.Object
org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.putAll(Map).mapToCopy,Parameter_1,mapToCopy,java.util.Map
org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.remove(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.removeValue(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.<init>(BidiMap).map,Parameter_1,map,org.apache.commons.collections4.BidiMap
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator.nextKey(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator.previousKey(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator.<init>(OrderedBidiMap).map,Parameter_1,map,org.apache.commons.collections4.OrderedBidiMap
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap(OrderedBidiMap).map,Parameter_1,map,org.apache.commons.collections4.OrderedBidiMap
"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.put(Object,Object).key",Parameter_1,key,java.lang.Object
"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.put(Object,Object).value",Parameter_2,value,java.lang.Object
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.putAll(Map).mapToCopy,Parameter_1,mapToCopy,java.util.Map
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.remove(Object).key,Parameter_1,key,java.lang.Object
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.removeValue(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.<init>(OrderedBidiMap).map,Parameter_1,map,org.apache.commons.collections4.OrderedBidiMap
org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator.getKey(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator.removeValue(Object).value,Parameter_1,value,java.lang.Object
org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator.<init>(BidiMap).map,Parameter_1,map,org.apache.commons.collections4.BidiMap
"org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.createBidiMap(Map,Map,BidiMap).normalMap",Parameter_1,normalMap,java.util.Map
"org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.createBidiMap(Map,Map,BidiMap).reverseMap",Parameter_2,reverseMap,java.util.Map
"org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.createBidiMap(Map,Map,BidiMap).inverseBidiMap",Parameter_3,inverseBidiMap,org.apache.commons.collections4.BidiMap
org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.readObject(ObjectInputStream).in,Parameter_1,in,java.io.ObjectInputStream
org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.writeObject(ObjectOutputStream).out,Parameter_1,out,java.io.ObjectOutputStream
org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.<init>(Map).map,Parameter_1,map,java.util.Map
"org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.<init>(Map,Map,BidiMap).normalMap",Parameter_1,normalMap,java.util.Map
"org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.<init>(Map,Map,BidiMap).reverseMap",Parameter_2,reverseMap,java.util.Map
"org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap.<init>(Map,Map,BidiMap).inverseBidiMap",Parameter_3,inverseBidiMap,org.apache.commons.collections4.BidiMap
org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.unmodifiableSortedBidiMap(SortedBidiMap).map,Parameter_1,map,org.apache.commons.collections4.SortedBidiMap
